"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"02840","Newport","RI","Providence-Warwick","Newport County",190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2300,2267.5,2285,2350,2450,2500,2700,2725,2600,2600,2400,2600,2400,2400,2400,2500,2600,2600,2800,2850,2925,2800,2900,2725,2500,2550,2550,2650,2800,2750,2950,2900,2925,3000,3125,3000,2650,2500
"91326","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3497.5,3500,3575,3525,3500,3680,3575,3550,3600,3500,3750,3937.5,3875,3950,3725,3825,3750,3750,3900,3900,3925,3699
"33076","Parkland","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2899,2950,2871,2900,3015,3081.5,2975,3200,3200,3500,3500,3100,2987.5,3100,3082.5,3400,3425,3200,3175,3000,2985,3225,3225,3190,3100,3099.5,3072.5,3200,3179.5,3200,3200,3200,3250
"02125","Boston","MA","Boston-Cambridge-Newton","Suffolk County",193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350,2700,2800,2900,2900,2900,2900,2800,2800,2600,2600,2400,2550,3000,3000,3000,3200,3200,3200,3100,3100,3000,2850,2850,2900,2900,2995,3150,3200,3200,3150,3000,2900,2850,2800,2800,3000,3200,3100,3200,3200,3125,3000,3000,3000,3000
"89081","North Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",194,,,,,,,1295,1295,1250,1250,1200,1250,1225,1235,1200,1250,1272.5,1300,1250,1197,1200,1200,1195,1200,1200,1195,1200,1200,1200,1200,1245,1245,1225,1250,1275,1200,1200,1200,1250,1200,1250,1250,1200,1200,1200,1262.5,1250,1250,1249,1250,1250,1250,1250,1200,1225,1250,1250,1200,1225,1250,1250,1295,1292.5,1295,1250,1295,1250,1295,1250,1250,1250,1250,1295,1304.5,1350,1395,1395,1375,1375,1350,1400,1400,1397.5,1350,1350,1400,1450,1472.5,1425,1425,1400,1495,1440,1455,1495,1522.5,1498,1550,1512.5,1595,1550,1600,1621.5,1600,1595
"30045","Lawrenceville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1472,1465,1509.5,1569.5,1579,1563,1505,1525,1530,1545,1545,1560,1585,1575,1595,1600,1632.5,1600,1600,1650,1650,1620,1650,1650,1650,1600,1650,1650,1680,1675,1679.5,1695,1700
"60624","Chicago","IL","Chicago-Naperville-Elgin","Cook County",196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390,1350,1400,1387.5,1350,1375,1370,1360,1350,1400,1400,1400,1425,1375,1400,1400
"06824","Fairfield","CT","Bridgeport-Stamford-Norwalk","Fairfield County",197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,3500,3700,3700,3200,3100,2750,2850,3325,3500,3700,3700,3700,3700,4250
"11937","East Hampton","NY","New York-Newark-Jersey City","Suffolk County",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,48000,40000,39000,39000,40000,35000,35000,35500,38250,35000,35000,35000,35000,30000,30000,30000,28500,29500,28000,27250,25000,28000,27500,27250,27000,27000,26833,28833,30000,28833,26666,25000
"89141","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585,1582,1600,1650,1625,1672.5,1612.5,1725,1650,1600,1617.5,1600,1650,1650,1650,1795,1800,1795,1675,1725,1800,1795,1892.5,1795,1880,1887.5,1895,1895,1937.5,2000,1925,1900,1895
"77041","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350,3350,3200,2945,3000,3000,2925,2900,3000,3045,3090,3095,2975,3000,3100,3150,3000,3150
"33579","Riverview","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",201,,,,,,,,,,,,1295,1325,1350,1350,1372.5,1350,1350,1325,1350,1375,1395,1350,1412.5,1500,1475,1450,1475,1500,1550,1545,1500,1500,1495,1475,1475,1425,1450,1400,1412.5,1500,1485,1485,1495,1500,1485,1497.5,1495,1495,1485,1480,1507.5,1512.5,1550,1525,1550,1525,1500,1500,1495,1525,1550,1550,1550,1550,1550,1595,1550,1590,1550,1575,1500,1595,1599,1600,1645,1650,1672.5,1660,1675,1690,1600,1600,1647.5,1650,1650,1695,1750,1749,1735,1700,1680,1685,1695,1712.5,1715,1730,1750,1747.5,1750,1725,1700,1700,1695,1750
"66441","Junction City","KS","Junction City","Geary County",202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1200,1262.5,1250,1237.5,1200,1200,1250,1250,1225,1200,1200,1225,1250,1237.5,1250,1300,1250,1250,1250,1250,1250,1200,1175,1175,1200,1200,1150,1175,1185,1100
"02143","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",203,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,3300,3200,3200,3400,3100,3100,3100,3050,3000,3050,3100,3400,3450,3400,3400,3400,3250,3300,3250,3200,3195,3000,3147.5,3500,3475,3550,3500,3550,3400,3300,3325,3050,3000,3000,3000,3425,3400,3575,3800,3562.5,3800,3600,3200,3200,3000,3000,3400,3600,3700,3725,3750,3750,3500,3500,3600,3400,3300,3200,3500,3800,4050,4125,4100,4000,4000,3750,3750,3750,3750,3750,4000,4100,4300,4250,4200,3999,3800,3600
"02145","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",204,,,,,,,,,,,,,,,,,,,,,,,,,2400,2500,2500,2500,2500,2600,2550,2550,2600,2600,2400,2400,2500,2600,2600,2800,2800,2875,2850,2862.5,2800,2600,2600,2600,2650,2700,2900,2850,2825,2800,2875,2900,2800,2800,2800,2800,2800,2900,2950,2850,3200,3175,3175,3100,3100,2987.5,2900,2800,3037.5,3200,3395,3400,3450,3475,3475,3475,3300,3300,3300,3075,3312.5,3800,3800,3775,3685,3600,3685,3850,3850,3800,3800,3600,3600,3900,3875,3800,3700,3685,3600,3585,3450
"32832","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2100,2050,2095,2000,1995,2000,2000,1995,2100,2095,2105,2075,2050,2100,2095,2192.5,2190,2095,2047.5,2100,2150,2150,2172.5,2095,2100,2200,2200,2150,2150,2200
"32221","Jacksonville","FL","Jacksonville","Duval County",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.5,1450,1450,1397.5,1432.5,1497.5,1525,1495,1515,1530,1489.5,1495
"02115","Boston","MA","Boston-Cambridge-Newton","Suffolk County",207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200,5150,4950,5000,4800,4800,4875,4700,4500,4875,5200,5200,5300,5400,5400,5300,5100,5150,5150,4800,4600,4900
"33570","Ruskin","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1595,1600,1595,1597.5,1617.5,1600,1630,1655,1696.5,1650,1675,1665,1662.5
"76109","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,3700,3600,3300,3225,3000,2922.5,2975,2875,2949.5,2900,2900,2950,3000,3000
"02144","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",210,,,,,,,,,,,,,,,,,,,,,,3000,3000,3000,3000,3000,3300,3325,3325,3400,3400,3250,3250,3300,3200,3200,3200,3200,3200,3350,3200,3350,3500,3375,3200,3275,3200,3200,3200,3100,3275,3350,3450,3600,3700,3500,3400,3500,3500,3500,3400,3350,3600,3750,3650,3800,3900,3600,3400,3350,3350,3350,3400,3600,3900,4000,4000,4000,3900,3800,3600,3600,3600,3600,3600,3700,4200,4200,4000,4000,3950,3800,3800,3840,3840,3900,4000,4000,4600,4525,4400,4200,4000,3800,4000
"02215","Boston","MA","Boston-Cambridge-Newton","Suffolk County",211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,4400,4400,5100,4800,4600,4100,4300,4400,4250,4250,4300,4800,4900,5000,4600,4600,4500,4400,4300,4250,4400,4400,4600,4600,4750,4950,4800,4600,4600,4600,4549.5,4500,4600
"75078","Prosper","TX","Dallas-Fort Worth-Arlington","Collin County",212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2495,2325,2372.5,2472.5,2497.5,2450,2250,2300,2277,2400,2384.5,2310,2401,2404,2362.5
"33596","Valrico","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847.5,1859,1885,1975,1999.5,2000,1995,1945,1945,1900,1900,1945,1887.5,1947.5,1900,1885,2000,2095,2017.5,1997.5,1945,1940,1925,1925,1945,1975,1995,2000,2025,2000,1994.5,2045,2000
"02140","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,4500,4600,4400,4400,4400,4250,4000,3999,3800,3999,3750,3800,4200,4500,4500,4475,4200,4100,4000,4250,4350,4300,4300,4300,4450,4500,4600,4800,4800,4450,4200,4200
"29403","Charleston","SC","Charleston-North Charleston","Charleston County",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300,3260,3200,2700,2825,2887.5,3000,2900,2450,2830,3000,3050,3040,3000,3200,3000,2725,2550,2500,2349
"02134","Boston","MA","Boston-Cambridge-Newton","Suffolk County",216,,2600,2850,2800,2800,2700,2700,2700,2750,2600,2600,2800,3000,3000,3000,2950,2900,2800,2800,2800,2800,2800,2800,2900,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3200,3200,3200,3200,3200,3200,3200,3200,3200,3000,3000,3200,3300,3350,3300,3300,3200,3200,3200,3100,3100,3100,3200,3400,3500,3500,3500,3500,3500,3400,3400,3300,3300,3200,3100,3500,3600,3600,3600,3600,3600,3500,3500,3500,3450,3200,3600,3750,3800,3800,3800,3800,3700,3700,3600,3600,3550,3500,3700,3800,3800,3800,3750,3700,3600,3600,3600,3600,3600
"33547","Riverview","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.5,2200,2200,2225,2150,2109.5,2200,2100,2150,2000,1990,2097.5,2042.5,2040,2075,2150,2230,2300,2200,2265,2195,2050,2125,2100,2100,2050,2197.5,2250,2250,2350,2300,2225,2195
"33067","Coral Springs","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875,3000,3000,2990.5,2937.5,2950,2995,2900,2850,2900,3000,2850,2959.5,2895,2837.5,2885,2999,2950
"02121","Boston","MA","Boston-Cambridge-Newton","Suffolk County",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2400,2425,2450,2450,2500,2512.5,2575,2575,2537.5,2550,2550,2550,2597.5,2625,2600,2600,2650,2550,2575,2500,2494,2500,2600,2600,2795,2795,2795,2650,2625
"33569","Riverview","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597,1649,1670,1695,1675,1680,1667.5,1687.5,1670,1610,1610,1667.5,1695,1735,1745,1695,1725,1725,1695,1685,1695,1712.5,1700,1711,1740,1680,1770,1745,1745,1762.5,1797.5,1747.5
"33897","Davenport","FL","Lakeland-Winter Haven","Polk County",221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1595,1569.5,1500,1575,1605,1650,1600,1665,1625,1600,1650,1700,1650,1700,1675,1650,1725,1750,1700,1650,1700,1600,1650,1645,1625,1777,1774.5,1700,1700,1747,1800,1850
"95377","Tracy","CA","Stockton-Lodi","San Joaquin County",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347.5,2400,2400,2375,2400,2497.5,2500,2495,2395,2400,2400,2450,2500,2500,2500,2500,2490,2395,2500,2500
"33028","Pembroke Pines","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950,3185,3192.5,3050,3200,3050,3195,3195,3100,3000,3100,3100,3150,3150,3100,3150,2975
"02122","Boston","MA","Boston-Cambridge-Newton","Suffolk County",224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772.5,2795,2795,2700,2700,2750,2750,2800,3000,2875,2650,2600,2750,2850,2900,2895,2800,2795,2750,2800
"78261","San Antonio","TX","San Antonio-New Braunfels","Bexar County",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.5,2194,2087.5,2100,2100,2100,2095,2095,2000,1972.5,1850,1837.5,1837.5,1800,1947.5,2000,2095,2095,2043,2000,2000,2000,1937.5,1882.5,2147,2195,2257.5,2275,2305,2315,2299.5,2200,2262
"94506","Danville","CA","San Francisco-Oakland-Hayward","Contra Costa County",226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,5000,4900,4950,5000,4975,4700,4700,4550,4475,4425,4500,4500,4647.5,4800,4995,4997.5,4500
"02445","Brookline","MA","Boston-Cambridge-Newton","Norfolk County",227,,,,,,,,,,,,,,3100,3200,3200,3200,3200,3200,3150,3100,3100,3100,3100,3148.5,3200,3250,3250,3200,3300,3400,3275,3300,3200,3200,3200,3200,3380,3400,3400,3500,3600,3800,3600,3497.5,3400,3347.5,3395,3460,3500,3500,3600,3600,3600,3500,3400,3400,3450,3400,3400,3400,3750,3800,3800,3800,3750,3650,3600,3600,3450,3600,3400,3800,3800,3800,3875,4000,4000,3950,3897,3875,3800,3800,3800,3975,4000,3900,3900,3899,3800,3600,3725,3725,3700,3800,3900,4000,4200,4100,4000,4000,4000,3999,4000,4000
"33185","Kendall West","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537.5,2400,2550,2600,2525,2500,2564.5,2575,2565,2600,2600,2595,2500,2550,2600,2685,2650,2650,2667.5,2600,2599,2595,2625,2600,2650,2600,2559,2500,2600,2600,2613.5,2765.5,2700,2700,2500,2600,2700,2700
"92532","Lake Elsinore","CA","Riverside-San Bernardino-Ontario","Riverside County",229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145,2150,2195,2150,2195,2195,2195,2197.5,2200,2295,2300,2280,2122.5,2197.5,2272.5
"11968","Southampton","NY","New York-Newark-Jersey City","Suffolk County",230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000,35000,34500,35000,32500,30000,30000,30000,32000,30000,30000,30000,30000,32000,32000,35000,31666,33000,32500,30000,30000,28166.5
"02467","Brookline","MA","Boston-Cambridge-Newton","Norfolk County",231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,3900,3900,4400,4450,4000,4500,4500,4500,3995,4000,4000,4000,3925,3800,3995,3995
"33327","Weston","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,3000,3025,3000,3200,3100,3000,3000,2900,3000,3100,3050,3050,3000,3000,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3350,3300,3300,3250,3250,3200
"95391","Tracy","CA","Stockton-Lodi","San Joaquin County",233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670,2700,2697.5,2675,2587.5,2600,2600,2600,2600,2625,2650,2700,2700,2700,2750,2700,2697.5,2672.5,2525,2550,2650,2750,2785,2792.5,2700,2700,2700,2699,2650
"02120","Boston","MA","Boston-Cambridge-Newton","Suffolk County",234,,,,,,,,,,,,3600,3400,3400,3400,3250,3250,3300,3300,3350,3400,3400,3400,3450,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3700,3800,3800,3800,3800,3900,3900,3800,3800,3800,3700,3800,3900,4000,4000,4000,3950,3900,3950,3900,3900,3700,3600,3600,3750,4000,4100,4100,4100,4000,4000,3900,3800,3725,3600,3600,3600,4000,4200,4200,4200,4100,4000,4000,3900,3800,3800,4000,4000,4200,4200,4200,4100,4000,4000,4000,4000,3950,3800,3894,4000,4100,4200,4200,4200,4200,4200,4100,4000,4000,4000
"81611","Aspen","CO","Glenwood Springs","Pitkin County",235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,39500,37000,40000,39500,40000,40000,42500,45000,45000,45000,45000,45000,45000,42750,45000,43500,45000,45000,45000,45000,45000,45000,45000,45000,45000,41000,41000,43500,45000,45000
"91708","Chino","CA","Riverside-San Bernardino-Ontario","San Bernardino County",236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625,2676.5,2700.5,2854,2827.5,2849,2852,2905,2905,2905,2905,2905,2950,2955
"11976","Water Mill","NY","New York-Newark-Jersey City","Suffolk County",237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,50000,50000,45000,50000,50000,49000,45000,49250,50000,49000,50000,50000,50000,50000,50000,45000,41000,42500,42250,45000,45000,45000,45000,45000,42000,42000,42916.5,40000,40000,40000,40000,40000
"11977","Westhampton","NY","New York-Newark-Jersey City","Suffolk County",238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29500,26000,26000,25000,21750,21250,21250,23000,24500,25000,25000,24800,24000,24500,22750,25000,25833,24500,25000,25000,24000
"11959","Quogue","NY","New York-Newark-Jersey City","Suffolk County",239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44000,44000,40000,38500,35000,35000,32000,30000,27750,28000,27750,28000,33000,30000,27500,27500,26000,25000,25000,25500,26750,27750,30000,26750,29000,29000,30000,30000,30000,28000,30000
"11932","Bridgehampton","NY","New York-Newark-Jersey City","Suffolk County",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,45000,45000,50000,49000,50000,50000,45000,50000,50000,47000,45000,45000,40000,40000,42000,40000,42000,40000,40000,40000,40000,45000,43333,40000,40000,40000
"11964","Shelter Island","NY","New York-Newark-Jersey City","Suffolk County",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,20000,19500,20000,22000,19000,18166.5,20000,18000,18666.5,19000,20000,20000,20000,19166.5,19333
"11975","Wainscott","NY","New York-Newark-Jersey City","Suffolk County",242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000,35000,35000,40000,36500,35000,35000,35000,35000,32000,32500,35000,35000,34000,30000,32500
